user,catg,delta_times
6153,21842,1.0
6153,21894,1.0
6153,21750,1.0
6153,21840,1.0
6153,21803,1.0
6153,21763,1.0
6153,21629,2.0
6153,21767,1.0
6153,21770,1.0
6153,21666,1.0
6153,21697,2.0
6153,21678,3.0
6153,21680,1.0
6153,21739,1.0
6153,21792,1.0
6154,21820,4.0
6154,21713,1.0
6154,21621,1.0
6154,21875,1.0
6154,21666,3.0
6154,21635,6.0
6154,21763,1.0
6154,21670,1.0
6154,21771,1.0
6154,21675,1.0
6154,21835,1.0
6154,21934,1.0
6154,21879,2.0
6154,21886,2.0
6154,21834,1.0
6155,21783,8.0
6155,21621,1.0
6155,21688,2.0
6155,21835,4.0
6155,21635,14.0
6155,21675,1.0
6155,21787,2.0
6155,21914,1.0
6155,21727,1.0
6155,21944,2.0
6156,21779,3.0
6157,21934,3.0
6157,21798,1.0
6157,21748,5.0
6157,21944,3.0
6157,21848,1.0
6157,21778,1.0
6157,21886,1.0
6157,21842,3.0
6157,21697,1.0
6157,21635,4.0
6157,21835,1.0
6157,21890,5.0
6157,21630,2.0
6157,21678,1.0
6157,21918,1.0
6157,21659,2.0
6157,21718,1.0
6157,21779,1.0
6157,21932,1.0
6157,21913,1.0
6157,21739,1.0
6157,21710,1.0
6157,21733,1.0
6157,21791,1.0
6158,21609,1.0
6158,21783,1.0
6158,21680,1.0
6159,21688,2.0
6159,21898,1.0
6159,21918,2.0
6159,21944,1.0
6159,21697,1.0
6160,21754,2.0
6160,21914,3.0
6160,21899,4.0
6160,21891,1.0
6160,21811,1.0
6160,21635,5.0
6160,21934,1.0
6160,21787,1.0
6160,21757,1.0
6160,21896,2.0
6160,21688,2.0
6160,21835,1.0
6161,21609,15.0
6161,21907,2.0
6161,21727,1.0
6161,21944,2.0
6162,21933,4.0
6162,21635,8.0
6162,21842,2.0
6162,21797,4.0
6162,21941,1.0
6162,21688,1.0
6162,21678,2.0
6162,21731,1.0
6162,21763,2.0
6162,21888,1.0
6162,21630,1.0
6162,21896,3.0
6162,21620,1.0
6163,21944,1.0
6164,21635,3.0
6164,21919,1.0
6164,21727,1.0
6164,21756,1.0
6164,21753,1.0
6165,21635,8.0
6165,21752,4.0
6165,21892,8.0
6165,21734,64.0
6165,21930,2.0
6165,21879,2.0
6165,21688,1.0
6165,21905,4.0
6165,21715,1.0
6165,21787,1.0
6165,21836,3.0
6165,21753,3.0
6165,21784,1.0
6165,21645,1.0
6165,21659,1.0
6165,21633,1.0
6165,21748,1.0
6165,21686,1.0
6166,21892,3.0
6166,21918,5.0
6166,21678,8.0
6166,21635,16.0
6166,21688,2.0
6166,21753,9.0
6166,21836,1.0
6166,21944,4.0
6166,21609,1.0
6166,21898,4.0
6166,21811,2.0
6166,21681,1.0
6166,21710,1.0
6166,21879,2.0
6167,21741,1.0
6167,21666,2.0
6167,21733,1.0
6167,21688,3.0
6167,21625,2.0
6167,21635,4.0
6167,21609,1.0
6167,21680,1.0
6167,21857,2.0
6167,21842,1.0
6167,21817,1.0
6167,21899,1.0
6167,21662,1.0
6167,21815,1.0
6168,21635,1.0
6168,21932,10.0
6168,21748,1.0
6168,21753,2.0
6169,21783,1.0
6170,21630,8.0
6170,21739,1.0
6170,21635,5.0
6170,21737,10.0
6170,21763,1.0
6170,21667,1.0
6170,21696,1.0
6170,21666,6.0
6170,21757,2.0
6170,21820,1.0
6170,21711,3.0
6170,21718,2.0
6170,21907,1.0
6170,21727,2.0
6170,21733,3.0
6170,21636,2.0
6170,21637,1.0
6170,21753,7.0
6171,21879,2.0
6171,21933,1.0
6171,21842,1.0
6171,21786,1.0
6171,21638,1.0
6171,21757,1.0
6171,21668,1.0
6171,21641,1.0
6171,21886,4.0
6171,21944,2.0
6171,21630,1.0
6171,21825,1.0
6172,21635,1.0
6172,21753,2.0
6172,21898,1.0
6172,21819,1.0
6172,21720,1.0
6173,21898,2.0
6173,21914,1.0
6174,21686,1.0
6174,21820,2.0
6174,21886,6.0
6175,21630,4.0
6175,21635,9.0
6175,21886,1.0
6175,21783,3.0
6175,21709,1.0
6175,21918,3.0
6175,21809,1.0
6175,21779,2.0
6175,21879,1.0
6175,21842,1.0
6175,21609,2.0
6175,21752,1.0
6175,21678,2.0
6175,21615,1.0
6175,21697,1.0
6175,21944,1.0
6176,21871,3.0
6176,21933,1.0
6177,21757,1.0
6177,21911,4.0
6177,21635,18.0
6177,21944,2.0
6177,21896,1.0
6177,21918,1.0
6177,21892,3.0
6177,21815,9.0
6177,21688,3.0
6177,21782,2.0
6177,21763,1.0
6177,21787,1.0
6177,21898,1.0
6178,21779,1.0
6178,21609,3.0
6179,21862,1.0
6179,21886,3.0
6179,21609,1.0
6179,21890,1.0
6180,21944,8.0
6180,21652,1.0
6180,21666,3.0
6180,21748,3.0
6180,21710,3.0
6180,21740,1.0
6180,21609,1.0
6181,21759,1.0
6181,21886,1.0
6181,21772,9.0
6181,21678,2.0
6181,21662,1.0
6181,21753,6.0
6181,21661,1.0
6181,21609,1.0
6181,21898,1.0
6181,21733,1.0
6181,21806,2.0
6181,21826,1.0
6182,21756,1.0
6182,21862,4.0
6182,21645,1.0
6182,21753,21.0
6182,21678,1.0
6182,21797,1.0
6183,21944,2.0
6183,21787,1.0
6183,21909,1.0
6183,21836,2.0
6183,21666,1.0
6183,21906,1.0
6183,21638,1.0
6184,21635,3.0
6184,21944,3.0
6184,21718,1.0
6184,21652,1.0
6184,21710,1.0
6184,21666,1.0
6184,21934,1.0
6184,21898,1.0
6184,21759,3.0
6184,21914,1.0
6184,21892,1.0
6184,21733,2.0
6184,21630,1.0
6185,21674,1.0
6185,21690,1.0
6185,21763,1.0
6186,21926,1.0
6186,21857,3.0
6186,21888,1.0
6186,21642,1.0
6186,21771,1.0
6186,21688,2.0
6186,21934,1.0
6186,21710,1.0
6186,21871,1.0
6186,21772,1.0
6186,21890,1.0
6186,21784,1.0
6186,21733,1.0
6187,21918,1.0
6187,21639,1.0
6187,21862,1.0
6187,21635,1.0
6188,21933,17.0
6188,21932,21.0
6188,21898,4.0
6188,21609,2.0
6188,21934,1.0
6188,21688,5.0
6188,21635,9.0
6188,21783,1.0
6188,21819,1.0
6188,21840,4.0
6188,21886,1.0
6188,21842,8.0
6188,21914,7.0
6188,21621,1.0
6188,21753,1.0
6188,21826,1.0
6188,21740,1.0
6188,21892,1.0
6188,21863,1.0
6189,21903,1.0
6189,21763,1.0
6189,21603,1.0
6189,21820,1.0
6189,21640,1.0
6189,21635,2.0
6189,21643,3.0
6189,21711,1.0
6189,21645,2.0
6189,21753,5.0
6189,21727,3.0
6189,21783,1.0
6189,21625,1.0
6189,21739,1.0
6189,21680,1.0
6189,21771,1.0
6189,21774,1.0
6189,21718,2.0
6189,21720,1.0
6189,21923,1.0
6189,21757,2.0
6189,21666,1.0
6189,21862,1.0
6190,21671,1.0
6190,21635,12.0
6190,21787,1.0
6190,21688,3.0
6190,21783,3.0
6190,21835,1.0
6190,21693,2.0
6190,21675,1.0
6190,21752,2.0
6190,21944,10.0
6190,21879,2.0
6190,21934,3.0
6190,21710,1.0
6190,21871,1.0
6190,21898,2.0
6190,21918,1.0
6190,21884,1.0
6190,21914,1.0
6190,21892,1.0
6190,21734,1.0
6190,21678,1.0
6190,21754,1.0
6191,21779,1.0
6191,21753,4.0
6191,21678,1.0
6191,21630,1.0
6191,21635,3.0
6191,21820,1.0
6191,21733,1.0
6191,21862,2.0
6191,21645,1.0
6191,21944,1.0
6192,21666,1.0
6192,21688,3.0
6192,21779,1.0
6192,21944,1.0
6192,21753,20.0
6192,21821,8.0
6192,21621,4.0
6192,21820,1.0
6192,21695,5.0
6192,21633,1.0
6192,21770,1.0
6192,21697,1.0
6192,21815,1.0
6192,21702,1.0
6192,21914,1.0
6192,21879,1.0
6192,21710,1.0
6192,21635,3.0
6192,21934,1.0
6192,21718,1.0
6192,21857,1.0
6193,21635,1.0
6193,21936,1.0
6193,21641,1.0
6193,21918,1.0
6193,21892,1.0
6193,21718,1.0
6193,21621,1.0
6193,21862,1.0
6193,21671,1.0
6194,21899,1.0
6194,21862,2.0
6195,21886,10.0
6195,21763,1.0
6195,21779,1.0
6195,21727,1.0
6195,21609,4.0
6195,21732,1.0
6195,21635,1.0
6195,21756,1.0
6195,21898,2.0
6195,21678,1.0
6196,21863,1.0
6196,21892,1.0
6196,21807,1.0
6196,21635,2.0
6196,21666,2.0
6196,21862,1.0
6196,21630,2.0
6196,21934,1.0
6196,21763,1.0
6196,21842,1.0
6196,21659,1.0
6196,21806,1.0
6196,21739,1.0
6196,21913,1.0
6197,21753,18.0
6197,21733,2.0
6197,21934,1.0
6197,21629,1.0
6197,21886,3.0
6197,21805,1.0
6197,21820,1.0
6197,21914,1.0
6197,21638,1.0
6197,21942,2.0
6197,21604,1.0
6197,21875,3.0
6197,21898,1.0
6197,21705,1.0
6197,21842,2.0
6197,21718,1.0
6197,21717,1.0
6197,21688,3.0
6197,21751,1.0
6197,21635,1.0
6197,21608,1.0
6197,21944,3.0
6197,21670,1.0
6197,21928,1.0
6197,21630,1.0
6197,21780,1.0
6198,21753,15.0
6198,21933,3.0
6198,21772,3.0
6198,21678,1.0
6198,21659,1.0
6198,21635,1.0
6198,21806,1.0
6199,21898,1.0
6199,21910,1.0
6199,21944,1.0
6199,21652,2.0
6200,21710,2.0
6201,21718,1.0
6202,21944,3.0
6202,21620,1.0
6202,21618,1.0
6202,21688,1.0
6202,21771,1.0
6202,21913,1.0
6202,21835,1.0
6203,21753,2.0
6203,21862,1.0
6203,21918,1.0
6203,21731,2.0
6203,21772,1.0
6203,21718,1.0
6203,21635,2.0
6203,21817,1.0
6204,21667,1.0
6204,21666,2.0
6204,21886,4.0
6204,21688,8.0
6204,21836,2.0
6204,21730,1.0
6204,21709,2.0
6204,21621,12.0
6204,21647,21.0
6204,21905,8.0
6204,21940,4.0
6204,21821,1.0
6204,21635,4.0
6204,21678,1.0
6204,21609,3.0
6204,21630,1.0
6204,21753,7.0
6204,21733,2.0
6204,21763,3.0
6204,21820,2.0
6204,21918,1.0
6204,21720,1.0
6204,21891,2.0
6204,21739,1.0
6204,21823,1.0
6204,21914,1.0
6204,21840,3.0
6204,21934,1.0
6204,21919,1.0
6205,21787,1.0
6205,21842,1.0
6205,21753,6.0
6205,21645,1.0
6206,21886,2.0
6206,21798,1.0
6206,21631,1.0
6206,21752,1.0
6206,21688,6.0
6206,21609,6.0
6206,21635,1.0
6206,21885,1.0
6206,21737,1.0
6206,21753,1.0
6206,21779,1.0
6207,21835,2.0
6207,21635,2.0
6208,21635,4.0
6208,21753,16.0
6208,21772,4.0
6208,21806,1.0
6208,21898,7.0
6208,21835,1.0
6208,21717,7.0
6208,21733,7.0
6208,21734,1.0
6209,21898,4.0
6209,21635,4.0
6209,21688,5.0
6209,21892,1.0
6209,21753,1.0
6209,21609,1.0
6209,21779,1.0
6210,21944,2.0
6210,21668,1.0
6211,21875,1.0
6211,21786,1.0
6211,21637,1.0
6211,21944,7.0
6211,21842,1.0
6211,21641,1.0
6211,21835,1.0
6211,21635,1.0
6211,21620,1.0
6212,21944,1.0
6213,21635,3.0
6213,21820,2.0
6213,21918,2.0
6213,21944,1.0
6213,21892,1.0
6213,21630,1.0
6213,21609,1.0
6214,21886,1.0
6214,21933,1.0
6215,21892,2.0
6215,21635,9.0
6215,21835,2.0
6215,21932,27.0
6215,21753,3.0
6215,21784,2.0
6215,21918,1.0
6215,21630,1.0
6215,21688,4.0
6215,21862,1.0
6215,21621,2.0
6215,21659,1.0
6215,21772,2.0
6216,21753,7.0
6216,21659,1.0
6216,21891,2.0
6216,21835,2.0
6216,21944,1.0
6216,21754,1.0
6216,21728,1.0
6216,21899,2.0
6216,21934,1.0
6216,21737,1.0
6216,21635,1.0
6216,21778,2.0
6216,21601,1.0
6216,21872,1.0
6217,21678,1.0
6217,21786,1.0
6218,21609,1.0
6218,21713,1.0
6218,21621,1.0
6218,21635,1.0
6218,21784,1.0
6219,21886,1.0
6219,21688,2.0
6219,21635,1.0
6219,21871,1.0
6220,21798,1.0
6220,21753,1.0
6220,21640,1.0
6221,21753,4.0
6221,21639,1.0
6221,21710,4.0
6221,21740,1.0
6221,21784,1.0
6221,21659,1.0
6221,21739,2.0
6221,21772,10.0
6221,21890,1.0
6221,21815,1.0
6221,21911,1.0
6221,21688,1.0
6221,21730,1.0
6221,21896,1.0
6221,21794,2.0
6222,21730,1.0
6222,21688,2.0
6222,21635,14.0
6222,21753,15.0
6222,21630,2.0
6222,21886,5.0
6222,21840,1.0
6222,21896,3.0
6222,21934,1.0
6222,21933,1.0
6222,21890,1.0
6222,21609,1.0
6223,21666,3.0
6223,21678,8.0
6223,21791,1.0
6223,21888,1.0
6223,21635,4.0
6223,21688,3.0
6223,21630,6.0
6223,21668,1.0
6223,21783,1.0
6223,21753,1.0
6223,21720,1.0
6223,21638,2.0
6223,21718,1.0
6223,21886,1.0
6223,21944,1.0
6224,21678,1.0
6224,21783,10.0
6224,21770,1.0
6224,21688,1.0
6224,21609,2.0
6224,21862,1.0
6224,21635,4.0
6224,21842,2.0
6224,21772,1.0
6224,21731,1.0
6224,21640,1.0
6225,21635,5.0
6225,21811,2.0
6225,21886,6.0
6225,21835,1.0
6225,21890,1.0
6225,21609,1.0
6225,21705,1.0
6225,21944,2.0
6225,21838,1.0
6225,21630,1.0
6225,21763,1.0
6226,21621,5.0
6226,21835,1.0
6226,21753,3.0
6226,21635,2.0
6226,21630,2.0
6226,21688,1.0
6227,21645,6.0
6227,21666,3.0
6227,21932,4.0
6227,21635,3.0
6227,21815,1.0
6227,21892,1.0
6227,21944,1.0
6227,21633,1.0
6227,21739,1.0
6227,21905,1.0
6227,21842,1.0
6227,21659,1.0
6228,21856,28.0
6228,21914,2.0
6228,21739,1.0
6228,21688,1.0
6228,21899,2.0
6228,21674,1.0
6228,21879,1.0
6228,21635,1.0
6229,21697,1.0
6229,21886,6.0
6229,21635,2.0
6229,21688,3.0
6229,21752,1.0
6229,21645,1.0
6229,21918,1.0
6229,21666,1.0
6230,21840,3.0
6230,21820,2.0
6230,21601,1.0
6230,21805,3.0
6230,21615,2.0
6230,21771,1.0
6230,21815,1.0
6230,21713,1.0
6230,21807,1.0
6231,21914,1.0
6231,21918,2.0
6232,21609,1.0
6233,21823,2.0
6233,21603,1.0
6233,21727,1.0
6233,21740,2.0
6233,21630,3.0
6233,21667,1.0
6233,21923,3.0
6233,21832,1.0
6233,21645,3.0
6233,21857,4.0
6234,21918,2.0
6234,21914,1.0
6234,21635,1.0
6235,21748,4.0
6235,21753,26.0
6235,21720,5.0
6235,21815,1.0
6235,21779,1.0
6235,21635,2.0
6235,21718,1.0
6235,21921,3.0
6235,21944,1.0
6235,21784,1.0
6235,21898,1.0
6236,21635,9.0
6236,21753,1.0
6236,21678,1.0
6236,21933,2.0
6236,21842,2.0
6236,21888,1.0
6236,21733,1.0
6236,21820,1.0
6236,21786,1.0
6236,21642,2.0
6236,21862,3.0
6236,21898,1.0
6236,21609,3.0
6236,21848,1.0
6236,21892,1.0
6236,21857,1.0
6236,21639,1.0
6237,21879,2.0
6237,21697,1.0
6237,21765,1.0
6237,21635,22.0
6237,21892,1.0
6237,21772,1.0
6237,21645,2.0
6237,21730,2.0
6237,21872,1.0
6237,21934,1.0
6237,21802,2.0
6237,21763,1.0
6237,21696,1.0
6237,21826,1.0
6237,21820,1.0
6237,21688,1.0
6237,21678,1.0
6237,21890,2.0
6237,21891,2.0
6237,21836,1.0
6237,21886,1.0
6237,21770,1.0
6237,21739,1.0
6238,21666,1.0
6238,21944,3.0
6238,21609,1.0
6238,21779,1.0
6238,21718,1.0
6238,21886,2.0
6238,21753,18.0
6238,21933,4.0
6238,21918,1.0
6238,21635,1.0
6238,21879,1.0
6239,21609,1.0
6239,21666,1.0
6240,21737,1.0
6240,21892,1.0
6240,21944,5.0
6240,21748,1.0
6240,21678,1.0
6241,21678,12.0
6242,21886,3.0
6242,21642,1.0
6242,21857,3.0
6242,21753,1.0
6242,21635,1.0
6242,21869,1.0
6242,21710,1.0
6242,21944,1.0
6243,21823,1.0
6243,21688,2.0
6243,21635,5.0
6243,21892,3.0
6243,21666,6.0
6243,21609,5.0
6243,21748,8.0
6243,21815,2.0
6243,21817,1.0
6243,21695,1.0
6243,21783,1.0
6243,21711,1.0
6243,21733,1.0
6243,21710,1.0
6243,21879,1.0
6244,21718,9.0
6244,21821,5.0
6244,21737,3.0
6244,21609,1.0
6244,21667,2.0
6244,21688,1.0
6245,21769,1.0
6245,21609,3.0
6245,21635,2.0
6246,21635,1.0
6247,21934,1.0
6248,21635,11.0
6248,21752,1.0
6248,21835,3.0
6248,21688,1.0
6248,21842,1.0
6248,21615,1.0
6248,21905,1.0
6248,21757,2.0
6248,21898,1.0
6249,21713,1.0
6249,21826,1.0
6249,21635,5.0
6249,21702,4.0
6249,21697,1.0
6249,21667,4.0
6249,21733,1.0
6249,21944,23.0
6249,21607,2.0
6249,21633,1.0
6249,21642,2.0
6249,21823,1.0
6249,21923,1.0
6249,21674,1.0
6249,21914,2.0
6249,21727,1.0
6249,21840,1.0
6249,21888,2.0
6249,21899,4.0
6249,21820,1.0
6249,21630,2.0
6249,21932,1.0
6249,21688,1.0
6249,21710,2.0
6249,21666,4.0
6249,21748,2.0
6249,21787,1.0
6249,21763,1.0
6249,21824,1.0
6249,21771,1.0
6249,21720,2.0
6249,21879,1.0
6250,21944,1.0
6251,21635,10.0
6251,21645,8.0
6251,21697,1.0
6251,21693,1.0
6251,21748,1.0
6251,21609,1.0
6251,21892,1.0
6251,21834,4.0
6251,21688,3.0
6251,21638,1.0
6251,21835,1.0
6251,21914,2.0
6251,21820,3.0
6251,21640,1.0
6251,21621,3.0
6251,21727,1.0
6251,21654,1.0
6251,21656,1.0
6252,21944,5.0
6252,21898,9.0
6252,21697,1.0
6252,21886,1.0
6252,21779,2.0
6252,21686,2.0
6252,21733,1.0
6252,21758,1.0
6252,21678,1.0
6253,21890,1.0
6253,21922,3.0
6253,21925,1.0
6253,21630,1.0
6253,21792,1.0
6253,21934,3.0
6253,21944,1.0
6253,21787,1.0
6253,21753,11.0
6253,21862,8.0
6253,21674,1.0
6253,21668,1.0
6253,21638,1.0
6253,21646,1.0
6253,21635,1.0
6253,21879,1.0
6253,21695,1.0
6253,21899,1.0
6253,21609,1.0
6253,21641,1.0
6254,21733,2.0
6254,21638,5.0
6254,21879,1.0
6254,21820,2.0
6254,21763,1.0
6254,21886,2.0
6254,21899,1.0
6254,21710,1.0
6254,21739,1.0
6254,21753,1.0
6255,21678,1.0
6255,21836,1.0
6255,21713,1.0
6255,21645,3.0
6255,21753,1.0
6255,21748,1.0
6255,21870,1.0
6255,21671,1.0
6255,21899,1.0
6255,21892,1.0
6255,21787,1.0
6256,21779,1.0
6257,21678,7.0
6257,21635,5.0
6257,21836,4.0
6257,21797,2.0
6257,21779,1.0
6257,21740,1.0
6258,21609,3.0
6258,21898,2.0
6258,21696,2.0
6259,21753,3.0
6259,21797,1.0
6260,21836,1.0
6260,21678,5.0
6260,21639,4.0
6260,21635,2.0
6260,21638,1.0
6260,21918,9.0
6260,21609,2.0
6260,21782,1.0
6260,21603,1.0
6260,21842,1.0
6260,21732,10.0
6260,21753,1.0
6260,21840,2.0
6260,21933,1.0
6261,21630,1.0
6261,21879,1.0
6261,21635,8.0
6262,21886,1.0
6262,21933,31.0
6262,21635,3.0
6262,21934,6.0
6262,21666,1.0
6262,21857,3.0
6262,21836,1.0
6262,21863,1.0
6263,21690,2.0
6263,21621,11.0
6263,21635,5.0
6263,21891,1.0
6263,21783,3.0
6263,21702,2.0
6263,21787,6.0
6263,21879,5.0
6263,21695,5.0
6263,21753,1.0
6263,21688,1.0
6263,21666,1.0
6263,21748,3.0
6263,21820,2.0
6263,21779,1.0
6263,21836,1.0
6263,21633,4.0
6263,21727,1.0
6263,21931,1.0
6263,21710,1.0
6263,21671,1.0
6264,21753,46.0
6264,21914,3.0
6264,21934,2.0
6264,21635,12.0
6264,21696,1.0
6264,21728,8.0
6264,21898,19.0
6264,21886,2.0
6264,21609,2.0
6264,21678,3.0
6264,21710,1.0
6264,21880,1.0
6264,21787,1.0
6265,21635,3.0
6265,21688,4.0
6265,21645,1.0
6265,21843,1.0
6265,21609,1.0
6265,21898,1.0
6265,21739,1.0
6266,21758,1.0
6266,21635,7.0
6266,21787,1.0
6266,21630,1.0
6266,21815,1.0
6266,21737,1.0
6266,21933,6.0
6266,21621,2.0
6266,21944,1.0
6266,21886,1.0
6266,21609,2.0
6266,21733,1.0
6266,21753,1.0
6266,21770,1.0
6266,21890,1.0
6266,21640,1.0
6266,21806,1.0
6266,21688,2.0
6266,21798,1.0
6266,21771,1.0
6266,21658,1.0
6266,21914,1.0
6266,21790,1.0
6267,21609,7.0
6267,21737,10.0
6267,21792,2.0
6267,21688,3.0
6267,21862,2.0
6267,21813,1.0
6267,21898,3.0
6267,21619,1.0
6267,21936,1.0
6267,21761,1.0
6267,21805,1.0
6267,21696,1.0
6267,21767,2.0
6267,21770,1.0
6267,21711,2.0
6267,21635,2.0
6267,21840,1.0
6267,21710,1.0
6268,21619,1.0
6269,21926,2.0
6269,21756,1.0
6269,21820,2.0
6269,21609,1.0
6269,21918,2.0
6269,21753,4.0
6270,21620,1.0
6270,21871,1.0
6270,21710,1.0
6270,21720,1.0
6271,21739,14.0
6271,21886,1.0
6271,21609,1.0
6271,21944,1.0
6272,21753,5.0
6272,21821,5.0
6272,21772,1.0
6272,21635,1.0
6272,21899,1.0
6273,21678,1.0
6273,21635,2.0
6273,21934,1.0
6273,21899,1.0
6273,21728,1.0
6273,21770,1.0
6273,21711,1.0
6273,21918,1.0
6274,21779,1.0
6274,21635,2.0
6274,21720,2.0
6274,21834,1.0
6274,21688,2.0
6275,21779,15.0
6275,21609,3.0
6275,21635,7.0
6275,21918,2.0
6275,21678,9.0
6275,21875,1.0
6275,21898,4.0
6275,21730,2.0
6275,21933,8.0
6275,21666,1.0
6275,21835,2.0
6275,21811,2.0
6275,21601,2.0
6275,21926,1.0
6275,21711,1.0
6275,21763,1.0
6275,21842,1.0
6276,21940,3.0
6276,21815,3.0
6276,21772,2.0
6276,21914,4.0
6277,21748,3.0
6277,21645,3.0
6277,21713,2.0
6277,21921,1.0
6277,21739,3.0
6277,21779,7.0
6277,21815,1.0
6277,21688,1.0
6277,21635,6.0
6277,21666,1.0
6277,21733,1.0
6277,21609,3.0
6277,21603,2.0
6277,21690,1.0
6277,21783,1.0
6277,21702,1.0
6278,21862,37.0
6278,21727,1.0
6278,21625,1.0
6278,21913,1.0
6278,21680,1.0
6278,21867,3.0
6278,21609,1.0
6278,21771,2.0
6278,21879,1.0
6279,21637,1.0
6280,21926,1.0
6280,21886,5.0
6280,21787,1.0
6280,21609,2.0
6280,21678,1.0
6281,21609,4.0
6281,21740,1.0
6281,21666,1.0
6281,21842,1.0
6281,21934,1.0
6281,21753,1.0
6281,21918,1.0
6281,21642,3.0
6281,21635,3.0
6281,21737,1.0
6281,21718,1.0
6281,21863,1.0
6281,21646,1.0
6281,21840,1.0
6281,21678,1.0
6281,21757,1.0
6282,21944,2.0
6282,21779,1.0
6282,21635,1.0
6282,21888,2.0
6282,21914,4.0
6282,21934,1.0
6283,21723,2.0
6283,21944,11.0
6283,21645,1.0
6283,21727,1.0
6283,21641,1.0
6283,21733,1.0
6283,21659,1.0
6283,21753,3.0
6283,21666,1.0
6283,21879,2.0
6283,21898,1.0
6284,21635,2.0
6284,21944,3.0
6284,21702,1.0
6284,21934,2.0
6284,21871,2.0
6284,21879,1.0
6284,21799,2.0
6284,21609,1.0
6284,21678,1.0
6284,21914,1.0
6284,21899,1.0
6284,21813,1.0
6284,21840,2.0
6284,21697,1.0
6284,21898,1.0
6285,21635,18.0
6285,21779,4.0
6285,21824,1.0
6285,21709,1.0
6285,21879,1.0
6286,21737,1.0
6286,21733,1.0
6286,21609,8.0
6286,21944,5.0
6286,21779,2.0
6286,21898,5.0
6286,21635,4.0
6286,21677,1.0
6286,21756,1.0
6287,21635,17.0
6287,21783,3.0
6287,21862,9.0
6287,21888,2.0
6287,21748,1.0
6287,21835,9.0
6287,21688,2.0
6287,21666,4.0
6287,21642,1.0
6287,21914,4.0
6287,21815,1.0
6287,21886,4.0
6287,21928,1.0
6287,21898,1.0
6287,21630,1.0
6287,21753,27.0
6287,21779,1.0
6287,21741,1.0
6287,21667,1.0
6287,21890,1.0
6287,21784,1.0
6287,21718,3.0
6287,21934,2.0
6287,21758,1.0
6287,21944,8.0
6287,21763,1.0
6287,21772,16.0
6287,21638,1.0
6287,21820,1.0
6287,21713,1.0
6287,21659,2.0
6287,21848,1.0
6287,21896,2.0
6287,21842,1.0
6287,21645,1.0
6287,21790,1.0
6287,21843,1.0
6287,21752,1.0
6287,21678,1.0
6287,21836,1.0
6288,21635,1.0
6288,21914,1.0
6288,21753,1.0
6289,21753,17.0
6289,21840,1.0
6289,21635,1.0
6289,21896,2.0
6289,21779,1.0
6289,21733,2.0
6289,21820,2.0
6289,21932,2.0
6289,21647,4.0
6289,21666,1.0
6289,21674,1.0
6289,21890,1.0
6289,21786,1.0
6289,21884,1.0
6289,21609,1.0
6289,21816,1.0
6289,21757,1.0
6289,21874,1.0
6289,21944,1.0
6290,21926,1.0
6290,21678,2.0
6290,21645,1.0
6290,21886,22.0
6290,21933,34.0
6290,21607,1.0
6290,21635,10.0
6290,21609,6.0
6290,21863,1.0
6290,21914,1.0
6290,21820,1.0
6290,21918,1.0
6290,21709,1.0
6290,21769,1.0
6290,21737,2.0
6290,21836,1.0
6290,21688,1.0
6290,21696,1.0
6291,21630,1.0
6291,21678,4.0
6291,21836,1.0
6291,21881,1.0
6291,21688,2.0
6291,21888,1.0
6291,21601,16.0
6291,21811,2.0
6291,21727,1.0
6291,21756,1.0
6291,21609,3.0
6292,21635,6.0
6292,21934,1.0
6292,21688,3.0
6292,21715,1.0
6292,21815,1.0
6292,21871,1.0
6292,21748,1.0
6292,21753,1.0
6292,21642,1.0
6293,21944,5.0
6293,21710,1.0
6293,21733,1.0
6293,21798,1.0
6293,21636,1.0
6294,21753,3.0
6294,21609,2.0
6294,21727,1.0
6295,21739,96.0
6295,21802,1.0
6295,21635,2.0
6295,21821,1.0
6296,21913,2.0
6296,21944,10.0
6296,21635,1.0
6296,21879,1.0
6296,21757,1.0
6296,21763,1.0
6296,21727,1.0
6296,21630,1.0
6297,21710,1.0
6297,21630,2.0
6297,21635,2.0
6297,21944,1.0
6297,21720,2.0
6297,21787,3.0
6297,21667,2.0
6297,21859,13.0
6297,21695,2.0
6297,21763,1.0
6297,21730,1.0
6297,21899,1.0
6297,21645,1.0
6298,21763,1.0
6298,21710,1.0
6298,21886,1.0
6299,21886,1.0
6299,21926,1.0
6299,21750,1.0
6299,21862,2.0
6299,21799,1.0
6300,21918,1.0
6300,21688,1.0
6300,21841,1.0
6300,21772,4.0
6300,21753,2.0
6300,21750,1.0
6301,21671,1.0
6301,21944,1.0
6302,21678,1.0
6302,21815,1.0
6302,21784,2.0
6302,21867,1.0
6302,21625,1.0
6302,21823,4.0
6302,21857,2.0
6302,21826,2.0
6302,21944,4.0
6302,21888,2.0
6302,21795,1.0
6302,21918,3.0
6302,21836,1.0
6302,21906,1.0
6302,21862,3.0
6302,21909,2.0
6302,21842,2.0
6302,21737,1.0
6302,21730,2.0
6302,21607,1.0
6302,21890,1.0
6302,21718,1.0
6302,21905,1.0
6302,21879,1.0
6302,21635,1.0
6302,21898,1.0
6302,21748,2.0
6302,21603,1.0
6302,21715,1.0
6302,21913,1.0
6302,21688,1.0
6302,21691,1.0
6303,21609,2.0
6303,21882,1.0
6303,21744,1.0
6303,21782,1.0
6303,21748,1.0
6303,21933,1.0
