user,poi,delta_times
6107,18687,1.0
6107,18381,1.0
6107,10117,1.0
6107,9156,1.0
6107,20019,6.0
6107,19250,2.0
6107,8574,1.0
6108,15328,1.0
6109,7792,1.0
6110,17612,1.0
6110,8385,1.0
6110,15884,1.0
6110,20644,1.0
6110,12130,7.0
6110,9563,1.0
6110,8190,1.0
6110,7249,1.0
6110,12655,1.0
6110,15275,1.0
6110,8719,1.0
6110,21351,1.0
6110,17096,1.0
6110,11483,3.0
6110,20385,1.0
6110,15550,1.0
6110,9161,1.0
6110,9828,1.0
6110,17843,1.0
6110,12380,1.0
6110,12766,1.0
6110,21286,1.0
6111,15333,5.0
6111,21318,1.0
6111,18339,1.0
6111,15286,1.0
6112,14520,4.0
6112,14797,1.0
6112,19068,1.0
6112,11929,1.0
6112,13953,1.0
6112,14087,1.0
6112,21306,14.0
6112,15874,1.0
6112,14811,2.0
6112,21265,1.0
6112,13806,1.0
6112,15614,1.0
6112,18155,2.0
6112,20446,1.0
6113,18835,6.0
6113,20920,105.0
6113,13990,2.0
6113,9332,2.0
6113,20420,7.0
6113,16589,4.0
6113,12538,1.0
6113,15800,4.0
6113,18449,1.0
6113,17400,1.0
6113,7426,1.0
6113,11297,1.0
6113,8321,1.0
6114,18458,1.0
6114,9511,1.0
6114,10123,1.0
6114,7091,2.0
6114,11880,1.0
6114,16274,1.0
6114,18246,1.0
6114,20902,1.0
6114,18606,1.0
6114,14386,1.0
6114,10097,1.0
6114,20644,15.0
6114,12130,2.0
6114,15353,1.0
6114,20451,1.0
6114,11762,1.0
6114,13807,2.0
6114,15242,1.0
6114,8246,1.0
6114,15248,1.0
6114,17045,1.0
6114,11378,1.0
6114,14103,1.0
6114,10265,1.0
6114,14779,2.0
6114,7476,1.0
6114,16663,1.0
6115,18745,1.0
6115,19793,2.0
6115,15539,3.0
6115,8828,3.0
6115,12041,1.0
6115,7055,1.0
6115,10319,1.0
6115,17419,5.0
6115,20181,1.0
6115,16351,2.0
6115,7379,5.0
6115,21432,1.0
6115,8559,1.0
6115,11741,1.0
6115,15489,1.0
6115,7249,1.0
6115,16544,2.0
6115,14706,1.0
6115,14437,1.0
6115,11787,1.0
6116,11615,1.0
6116,17585,3.0
6116,17942,2.0
6116,13486,3.0
6116,15291,1.0
6116,9971,5.0
6116,20517,1.0
6116,8310,8.0
6116,11555,10.0
6116,14021,1.0
6116,15308,1.0
6116,7851,1.0
6116,14415,1.0
6116,16284,3.0
6116,21023,1.0
6116,10198,1.0
6116,14231,1.0
6116,7099,1.0
6116,9319,1.0
6116,20971,1.0
6116,17689,1.0
6116,20518,1.0
6116,11388,1.0
6116,18559,1.0
6116,16464,1.0
6117,18522,60.0
6117,8329,3.0
6117,11238,13.0
6117,18803,2.0
6117,10581,4.0
6117,11409,2.0
6117,11513,1.0
6117,20805,2.0
6117,18021,1.0
6117,18298,1.0
6117,18669,1.0
6117,21117,2.0
6117,14827,1.0
6117,11976,1.0
6118,17403,1.0
6118,16965,1.0
6118,13082,1.0
6118,20789,2.0
6118,20875,1.0
6119,12271,1.0
6120,16433,1.0
6120,18148,1.0
6120,13415,1.0
6120,12988,1.0
6120,15047,1.0
6120,11812,1.0
6120,12054,1.0
6120,8848,1.0
6121,12928,1.0
6121,19154,1.0
6121,14548,1.0
6121,17683,1.0
6122,14416,41.0
6122,9971,13.0
6122,10102,3.0
6122,15815,1.0
6122,19487,4.0
6122,20116,9.0
6122,11784,1.0
6122,13486,3.0
6122,15211,5.0
6122,20211,1.0
6122,18424,4.0
6122,20411,1.0
6122,19652,1.0
6122,14021,2.0
6122,15393,2.0
6122,15308,1.0
6122,13648,10.0
6122,12204,1.0
6122,16111,1.0
6122,7633,3.0
6122,17526,4.0
6122,9398,1.0
6122,8046,1.0
6122,19191,2.0
6122,7444,1.0
6122,15631,6.0
6122,11916,1.0
6122,9969,1.0
6122,17636,1.0
6122,19422,1.0
6122,18633,1.0
6122,18816,1.0
6122,19042,1.0
6122,8799,1.0
6122,19975,1.0
6122,11615,2.0
6122,7731,2.0
6122,9789,2.0
6122,17169,1.0
6123,14356,1.0
6123,8819,2.0
6123,14879,1.0
6123,14659,1.0
6123,16352,1.0
6123,16097,4.0
6123,12988,3.0
6123,12344,1.0
6123,15600,1.0
6123,18243,20.0
6123,19675,3.0
6123,7281,1.0
6123,11797,1.0
6123,18855,1.0
6123,14943,1.0
6123,13484,1.0
6123,11888,1.0
6123,13353,1.0
6123,19159,1.0
6123,18566,1.0
6123,8109,3.0
6123,13843,1.0
6123,16586,1.0
6123,20422,3.0
6123,13687,1.0
6123,20856,2.0
6123,13602,1.0
6123,17246,1.0
6123,8236,1.0
6123,12342,1.0
6123,14409,1.0
6123,15973,1.0
6123,14483,2.0
6123,19011,1.0
6124,20921,2.0
6124,10342,1.0
6124,15981,1.0
6124,9805,1.0
6125,20352,1.0
6126,14998,1.0
6126,8309,1.0
6126,14899,1.0
6127,20986,1.0
6127,13441,1.0
6127,20956,1.0
6127,16483,2.0
6127,8444,1.0
6127,8163,1.0
6128,19487,1.0
6128,18816,1.0
6128,12549,1.0
6128,17295,1.0
6128,19652,1.0
6128,14528,2.0
6128,13836,1.0
6128,10458,1.0
6128,13648,1.0
6128,20632,1.0
6128,7413,1.0
6128,12679,1.0
6128,9227,4.0
6128,7633,1.0
6128,14580,1.0
6128,10586,1.0
6128,10529,1.0
6128,19042,1.0
6128,11979,1.0
6128,10614,6.0
6128,15958,1.0
6128,11884,1.0
6128,13308,1.0
6129,8517,1.0
6130,11053,1.0
6130,16178,3.0
6130,18118,1.0
6130,9642,1.0
6130,8274,1.0
6130,18637,2.0
6130,20101,1.0
6130,14590,1.0
6130,14158,2.0
6130,16273,1.0
6130,20573,1.0
6130,21232,1.0
6130,7776,1.0
6130,7695,1.0
6130,20289,1.0
6130,17618,1.0
6130,7968,1.0
6130,19258,1.0
6130,18035,3.0
6130,8834,1.0
6130,9769,4.0
6130,14947,1.0
6130,19605,3.0
6130,20153,1.0
6130,7005,1.0
6130,17054,1.0
6130,10528,1.0
6130,19586,1.0
6130,10344,1.0
6130,18031,1.0
6130,16840,1.0
6130,10816,1.0
6130,15910,1.0
6131,10699,1.0
6132,11371,1.0
6132,8729,1.0
6132,8868,1.0
6132,14680,1.0
6132,7451,1.0
6132,20724,1.0
6133,15073,1.0
6133,13191,4.0
6133,16765,1.0
6133,9998,1.0
6133,15075,4.0
6133,20638,1.0
6133,8150,1.0
6133,11571,2.0
6133,13847,1.0
6133,20667,1.0
6133,10638,1.0
6133,17655,1.0
6133,16759,1.0
6133,11413,1.0
6133,18051,1.0
6133,19154,1.0
6133,17598,1.0
6133,7674,1.0
6133,13904,1.0
6133,14100,1.0
6133,12928,1.0
6133,15385,1.0
6133,12766,1.0
6134,7999,1.0
6134,19920,1.0
6134,12766,2.0
6134,17744,3.0
6134,12928,1.0
6134,12397,1.0
6135,8392,1.0
6135,7665,1.0
6135,18979,1.0
6136,14144,1.0
6136,20434,1.0
6136,12562,1.0
6136,12830,5.0
6136,8709,1.0
6136,14906,3.0
6136,15710,2.0
6136,9334,1.0
6136,18737,1.0
6136,18811,1.0
6136,21337,1.0
6136,17845,1.0
6137,18213,1.0
6137,18221,3.0
6137,17900,1.0
6137,10665,1.0
6137,13446,2.0
6137,7571,2.0
6137,19766,1.0
6137,11561,1.0
6137,10746,1.0
6137,21518,1.0
6137,15879,1.0
6137,12385,1.0
6137,21520,1.0
6137,11499,1.0
6137,21414,1.0
6137,12736,1.0
6137,14124,1.0
6138,20904,1.0
6138,7918,1.0
6138,13467,1.0
6138,17050,1.0
6138,8917,1.0
6138,8949,1.0
6138,17380,1.0
6139,17695,1.0
6139,7806,1.0
6139,13903,2.0
6139,7663,2.0
6139,15966,1.0
6139,20712,2.0
6140,16877,1.0
6140,8473,1.0
6140,11641,5.0
6140,7751,2.0
6140,15315,1.0
6140,10344,1.0
6140,8708,1.0
6140,18189,1.0
6140,21536,1.0
6140,9304,8.0
6140,11630,1.0
6140,10895,1.0
6140,15344,1.0
6140,14044,1.0
6140,19579,1.0
6140,18750,1.0
6140,13580,1.0
6140,14158,1.0
6140,20009,1.0
6140,18137,1.0
6140,12988,1.0
6140,10011,1.0
6141,21050,8.0
6141,8531,1.0
6142,19374,1.0
6142,21388,1.0
6142,15004,1.0
6142,14234,1.0
6142,19638,1.0
6142,8730,3.0
6142,8165,1.0
6142,13384,1.0
6142,14574,13.0
6142,19725,3.0
6142,16930,1.0
6142,20010,1.0
6142,7598,1.0
6142,19750,1.0
6142,12022,1.0
6142,11908,10.0
6142,7209,3.0
6142,19180,2.0
6142,15223,2.0
6142,10473,1.0
6142,12456,1.0
6142,7723,1.0
6142,9983,1.0
6143,12715,30.0
6143,16814,9.0
6143,18348,3.0
6143,20488,2.0
6143,8609,16.0
6143,19994,4.0
6143,11023,1.0
6143,15857,2.0
6143,14545,1.0
6143,16121,2.0
6143,21146,2.0
6143,15734,1.0
6143,21599,1.0
6144,14124,1.0
6144,18606,1.0
6144,12928,1.0
6144,19315,2.0
6144,7473,2.0
6144,9238,17.0
6144,11121,24.0
6144,16375,3.0
6144,11343,1.0
6144,19757,1.0
6144,14459,1.0
6144,14374,2.0
6144,14732,1.0
6144,7922,3.0
6144,7848,1.0
6144,10746,1.0
6144,16104,1.0
6144,15455,4.0
6144,15802,1.0
6144,14604,1.0
6144,18284,2.0
6144,20457,2.0
6144,21268,1.0
6144,20976,1.0
6144,11042,1.0
6144,11369,1.0
6144,19567,1.0
6144,20871,1.0
6144,9611,1.0
6144,9681,1.0
6144,8378,2.0
6144,12039,1.0
6144,15821,1.0
6145,7421,13.0
6145,9632,9.0
6146,15144,1.0
6146,14387,1.0
6146,16178,6.0
6146,19369,1.0
6146,14288,1.0
6146,19592,1.0
6146,15936,1.0
6146,14379,1.0
6146,7496,1.0
6146,18004,1.0
6146,15175,1.0
6146,12657,1.0
6146,10388,1.0
6147,9509,1.0
6147,12878,2.0
6147,14422,1.0
6147,21416,1.0
6147,9341,1.0
6147,18498,1.0
6147,14761,1.0
6147,7202,1.0
6147,10020,1.0
6147,15486,1.0
6147,18399,1.0
6147,14919,1.0
6147,16581,1.0
6147,8694,2.0
6147,7545,1.0
6147,21402,1.0
6147,11997,1.0
6147,7827,1.0
6147,20244,1.0
6147,14474,1.0
6147,11452,1.0
6147,15316,2.0
6147,11964,1.0
6147,12928,1.0
6147,9302,1.0
6147,9678,1.0
6147,16292,1.0
6147,19331,1.0
6147,8524,1.0
6148,6961,1.0
6148,8302,1.0
6148,8015,1.0
6148,18606,2.0
6148,12928,1.0
6148,19843,1.0
6148,8601,1.0
6148,14124,1.0
6148,8189,2.0
6148,20069,2.0
6148,12439,1.0
6148,15094,3.0
6148,19315,2.0
6148,14532,3.0
6148,16307,2.0
6148,15571,1.0
6148,15461,2.0
6148,9746,2.0
6148,20412,1.0
6148,13043,1.0
6148,7079,1.0
6148,12385,1.0
6148,9611,1.0
6148,11072,1.0
6148,13746,3.0
6148,21414,1.0
6148,16385,1.0
6148,13427,1.0
6148,9946,1.0
6149,18729,4.0
6149,18132,1.0
6149,12863,1.0
6149,11950,3.0
6149,15734,2.0
6149,21443,2.0
6149,12820,1.0
6149,20537,1.0
6149,15749,1.0
6149,10996,1.0
6149,16999,1.0
6149,12307,1.0
6149,11917,1.0
6150,16640,1.0
6150,8703,1.0
6150,12014,1.0
6150,18555,1.0
6150,11795,2.0
6150,20359,1.0
6150,8219,2.0
6150,9007,1.0
6150,11633,1.0
6151,20492,44.0
6151,19579,12.0
6151,12812,1.0
6151,7498,2.0
6151,15200,1.0
6151,13971,1.0
6151,12375,1.0
6151,9151,3.0
6151,13925,1.0
6151,8109,1.0
6151,17627,1.0
6151,21278,1.0
6151,9930,1.0
6151,18110,1.0
6151,20060,1.0
6151,7978,1.0
6151,15727,1.0
6151,18148,2.0
6151,18137,1.0
6151,7000,1.0
6151,10117,1.0
6151,17589,1.0
6151,8528,1.0
6151,17000,2.0
6151,8517,1.0
6151,21522,1.0
6151,11453,1.0
6151,20495,1.0
6151,13432,1.0
6151,18341,2.0
6151,19428,1.0
6151,9875,1.0
6152,15831,30.0
6152,19381,1.0
6152,17453,1.0
6152,8744,1.0
6152,13834,1.0
6152,20195,1.0
6152,21366,3.0
6152,12682,1.0
6152,9971,1.0
6152,8952,3.0
6152,20116,1.0
6152,19059,1.0
6152,13780,1.0
6153,9201,1.0
6153,20681,1.0
6153,7356,9.0
6153,13205,6.0
6153,20127,1.0
6153,11595,1.0
6153,15883,1.0
6153,9818,12.0
6153,9658,23.0
6153,7821,1.0
6153,13072,2.0
6153,9242,1.0
6153,12917,1.0
6153,6970,2.0
6153,11619,2.0
6153,12335,7.0
6153,18046,3.0
6153,9752,3.0
6153,20573,1.0
6153,12076,1.0
6153,20990,5.0
6153,9900,2.0
6153,20428,3.0
6153,16178,2.0
6153,18504,7.0
6153,14936,3.0
6153,12866,1.0
6153,8206,1.0
6153,8779,1.0
6153,12988,2.0
6153,14840,2.0
6153,11366,2.0
6153,20926,1.0
6153,16417,1.0
6153,16203,2.0
6153,16504,1.0
6153,20030,1.0
6153,19060,1.0
6153,18126,1.0
6153,15095,1.0
6153,9879,1.0
6153,16854,3.0
6153,7152,1.0
6153,17696,1.0
6153,9196,1.0
6153,8465,1.0
6153,17464,1.0
6153,20384,1.0
6153,15058,1.0
6153,11835,1.0
6153,7968,1.0
6153,18935,1.0
6153,15904,2.0
6153,14944,3.0
6153,17638,1.0
6153,11975,1.0
6153,17224,1.0
6153,21355,1.0
6153,18632,1.0
6153,16097,1.0
6153,8608,1.0
6153,10914,1.0
6153,20584,1.0
6153,10388,1.0
6153,8181,1.0
6153,11113,1.0
6153,16229,1.0
6153,9898,1.0
6154,10076,3.0
6154,8640,1.0
6154,13203,1.0
6154,12061,1.0
6154,19286,1.0
6154,10971,3.0
6154,14159,1.0
6154,7677,1.0
6154,12511,1.0
6154,16416,1.0
6154,7591,1.0
6154,15461,1.0
6154,11072,1.0
6154,18744,1.0
6154,9245,1.0
6154,9171,1.0
6154,7664,2.0
6154,7473,1.0
6154,16747,1.0
6154,17793,1.0
6154,16168,1.0
6154,21268,1.0
6155,19423,4.0
6155,20192,1.0
6155,11282,1.0
6155,7482,4.0
6155,18339,14.0
6155,7500,1.0
6155,16824,1.0
6155,19470,2.0
6155,11028,1.0
6155,10872,4.0
6155,13933,1.0
6155,15286,2.0
6156,10893,1.0
6156,20917,2.0
6157,7404,2.0
6157,8719,1.0
6157,14475,3.0
6157,14124,1.0
6157,9240,1.0
6157,15761,1.0
6157,16709,1.0
6157,14508,1.0
6157,11007,2.0
6157,13200,1.0
6157,14948,1.0
6157,21268,1.0
6157,18846,1.0
6157,11539,1.0
6157,15934,1.0
6157,20794,1.0
6157,18941,1.0
6157,18020,1.0
6157,9245,2.0
6157,9238,1.0
6157,9338,1.0
6157,12068,1.0
6157,12195,1.0
6157,7135,1.0
6157,16294,1.0
6157,19696,1.0
6157,14176,1.0
6157,16891,4.0
6157,17458,1.0
6157,17081,1.0
6157,18069,1.0
6157,19419,1.0
6157,18838,1.0
6157,18606,1.0
6157,10913,1.0
6158,12655,1.0
6158,20069,1.0
6158,12095,1.0
6159,11201,2.0
6159,17441,1.0
6159,9438,2.0
6159,8219,1.0
6159,17850,1.0
6160,7766,1.0
6160,9624,3.0
6160,14070,1.0
6160,16500,1.0
6160,10122,1.0
6160,12331,1.0
6160,19003,1.0
6160,17804,3.0
6160,14645,1.0
6160,19398,1.0
6160,8933,1.0
6160,12753,2.0
6160,17366,2.0
6160,12707,1.0
6160,11469,1.0
6160,18901,1.0
6160,18605,1.0
6160,20314,1.0
6161,7316,13.0
6161,19365,2.0
6161,15863,1.0
6161,10841,1.0
6161,11719,1.0
6161,19154,1.0
6161,12766,1.0
6162,20729,1.0
6162,10551,1.0
6162,7580,1.0
6162,9650,3.0
6162,16203,1.0
6162,21589,1.0
6162,10914,1.0
6162,12988,2.0
6162,14937,2.0
6162,15067,2.0
6162,18126,1.0
6162,9724,1.0
6162,8236,1.0
6162,21054,2.0
6162,15598,1.0
6162,17240,2.0
6162,19992,2.0
6162,14510,1.0
6162,18459,1.0
6162,16151,3.0
6162,9687,1.0
6163,14124,1.0
6164,11500,2.0
6164,20909,1.0
6164,17904,1.0
6164,16650,1.0
6164,10249,1.0
6164,16988,1.0
6165,10581,7.0
6165,12605,4.0
6165,18451,7.0
6165,10804,64.0
6165,17899,2.0
6165,11457,2.0
6165,16368,1.0
6165,19137,1.0
6165,21578,4.0
6165,8899,1.0
6165,17679,1.0
6165,12191,2.0
6165,16250,1.0
6165,15374,2.0
6165,13728,1.0
6165,16412,1.0
6165,11494,1.0
6165,14550,1.0
6165,14827,1.0
6165,20805,1.0
6165,13007,1.0
6165,10172,1.0
6166,17801,3.0
6166,20713,5.0
6166,18658,4.0
6166,10347,5.0
6166,13795,2.0
6166,14551,7.0
6166,19296,5.0
6166,14078,1.0
6166,7919,3.0
6166,15410,6.0
6166,14689,2.0
6166,10538,1.0
6166,21097,1.0
6166,17929,1.0
6166,13623,2.0
6166,16001,1.0
6166,20724,1.0
6166,15959,1.0
6166,20514,2.0
6166,12424,2.0
6166,18851,1.0
6166,18735,1.0
6166,8136,2.0
6167,20009,1.0
6167,8618,1.0
6167,15741,1.0
6167,18126,1.0
6167,14356,2.0
6167,7968,3.0
6167,7578,1.0
6167,11734,1.0
6167,20191,1.0
6167,14257,1.0
6167,15678,1.0
6167,13085,1.0
6167,12698,1.0
6167,15315,1.0
6167,8102,1.0
6167,16725,1.0
6167,18372,1.0
6167,12551,1.0
6167,7575,1.0
6168,9644,1.0
6168,10586,10.0
6168,18048,1.0
6168,15831,2.0
6169,11279,1.0
6170,12389,3.0
6170,17280,1.0
6170,7801,5.0
6170,20270,5.0
6170,15023,1.0
6170,12049,1.0
6170,15854,1.0
6170,12255,1.0
6170,18677,2.0
6170,21594,5.0
6170,10883,2.0
6170,9189,1.0
6170,8670,2.0
6170,13110,1.0
6170,19562,3.0
6170,16536,4.0
6170,11876,1.0
6170,12428,1.0
6170,17695,2.0
6170,20124,1.0
6170,16361,1.0
6170,20461,2.0
6170,14570,1.0
6170,19875,2.0
6170,7700,1.0
6170,12992,7.0
6171,18814,2.0
6171,15455,1.0
6171,13342,1.0
6171,20372,1.0
6171,11429,1.0
6171,9611,1.0
6171,8560,1.0
6171,13675,1.0
6171,16747,4.0
6171,8190,1.0
6171,18606,1.0
6171,12120,1.0
6171,14557,1.0
6172,18759,1.0
6172,12716,2.0
6172,9913,1.0
6172,18189,1.0
6172,19306,1.0
6173,8084,2.0
6173,17523,1.0
6174,13866,1.0
6174,18033,1.0
6174,15911,6.0
6174,9732,1.0
6175,8378,1.0
6175,8189,7.0
6175,16747,1.0
6175,19000,1.0
6175,19655,1.0
6175,9238,3.0
6175,16713,1.0
6175,7669,1.0
6175,21119,1.0
6175,16571,2.0
6175,20850,1.0
6175,13342,1.0
6175,20774,1.0
6175,18208,2.0
6175,13127,1.0
6175,14532,1.0
6175,12863,1.0
6175,14691,1.0
6175,12044,1.0
6175,13758,1.0
6175,8638,1.0
6175,7673,1.0
6175,18775,1.0
6175,16544,1.0
6176,10003,3.0
6176,20443,1.0
6177,9657,1.0
6177,19646,4.0
6177,20434,2.0
6177,18606,1.0
6177,16018,1.0
6177,7473,1.0
6177,15925,1.0
6177,9238,1.0
6177,18294,1.0
6177,15153,2.0
6177,10383,8.0
6177,10958,11.0
6177,7744,1.0
6177,19596,3.0
6177,19560,1.0
6177,15715,2.0
6177,10120,2.0
6177,9055,1.0
6177,8402,1.0
6177,18382,1.0
6177,19092,1.0
6178,19275,1.0
6178,19461,2.0
6178,13296,1.0
6179,18822,1.0
6179,20428,3.0
6179,13269,1.0
6179,10344,1.0
6180,20724,1.0
6180,20902,2.0
6180,16543,3.0
6180,10532,1.0
6180,18606,1.0
6180,11194,3.0
6180,20740,3.0
6180,7249,1.0
6180,13668,1.0
6180,20923,1.0
6180,12062,1.0
6180,9691,1.0
6180,17081,1.0
6181,18183,1.0
6181,16178,1.0
6181,7109,9.0
6181,14641,1.0
6181,7405,1.0
6181,16318,2.0
6181,9745,4.0
6181,8879,1.0
6181,14944,1.0
6181,7504,1.0
6181,15936,1.0
6181,9286,1.0
6181,16499,2.0
6181,13012,1.0
6182,19592,1.0
6182,11595,2.0
6182,9179,1.0
6182,16325,21.0
6182,19322,1.0
6182,16689,2.0
6182,14088,1.0
6183,20044,2.0
6183,7018,1.0
6183,11578,1.0
6183,18721,2.0
6183,10695,1.0
6183,20722,1.0
6183,19095,1.0
6184,11950,2.0
6184,12928,1.0
6184,20103,1.0
6184,18898,1.0
6184,14124,1.0
6184,18606,1.0
6184,8668,1.0
6184,10738,1.0
6184,16588,1.0
6184,14545,1.0
6184,16121,1.0
6184,12680,3.0
6184,9402,1.0
6184,16999,1.0
6184,13950,2.0
6184,20537,1.0
6185,14553,1.0
6185,14399,1.0
6185,14066,1.0
6186,11275,1.0
6186,13357,3.0
6186,19216,1.0
6186,14866,1.0
6186,21211,1.0
6186,7013,1.0
6186,19089,1.0
6186,21154,1.0
6186,13065,1.0
6186,6965,1.0
6186,7066,1.0
6186,10344,1.0
6186,17914,1.0
6186,19954,1.0
6187,18745,1.0
6187,13178,1.0
6187,11319,1.0
6187,14159,1.0
6188,19970,10.0
6188,20287,21.0
6188,11507,4.0
6188,9766,3.0
6188,12076,2.0
6188,7268,1.0
6188,8561,1.0
6188,7968,2.0
6188,12770,1.0
6188,18189,1.0
6188,16097,1.0
6188,20422,5.0
6188,18566,4.0
6188,14219,1.0
6188,15133,8.0
6188,11374,1.0
6188,17022,4.0
6188,18302,2.0
6188,19223,1.0
6188,10670,1.0
6188,16229,1.0
6188,12252,1.0
6188,15474,1.0
6188,15078,1.0
6188,13012,1.0
6188,9688,1.0
6188,17291,4.0
6188,18955,1.0
6188,18148,1.0
6188,8787,1.0
6189,19017,1.0
6189,17624,1.0
6189,14234,1.0
6189,14091,1.0
6189,13437,1.0
6189,20270,1.0
6189,12275,3.0
6189,16361,1.0
6189,9364,2.0
6189,10776,5.0
6189,19012,1.0
6189,13881,1.0
6189,19480,1.0
6189,20948,1.0
6189,8856,1.0
6189,18028,1.0
6189,17404,1.0
6189,15575,1.0
6189,11999,1.0
6189,17594,2.0
6189,17917,1.0
6189,7129,1.0
6189,15572,2.0
6189,8730,1.0
6189,10845,1.0
6189,16207,1.0
6190,21493,1.0
6190,15410,2.0
6190,17713,1.0
6190,10347,2.0
6190,17738,2.0
6190,19296,6.0
6190,18886,3.0
6190,17414,1.0
6190,12884,2.0
6190,12730,1.0
6190,20647,1.0
6190,7919,5.0
6190,8136,1.0
6190,14633,2.0
6190,14124,2.0
6190,18606,2.0
6190,20527,1.0
6190,21414,2.0
6190,14610,1.0
6190,8604,1.0
6190,21097,1.0
6190,13660,1.0
6190,13832,1.0
6190,7180,1.0
6190,20634,1.0
6190,9025,1.0
6190,11972,1.0
6190,14984,1.0
6190,13795,1.0
6190,12424,1.0
6190,19663,1.0
6190,13358,1.0
6190,7225,1.0
6191,18700,1.0
6191,15414,4.0
6191,13648,1.0
6191,12420,1.0
6191,7633,3.0
6191,8046,1.0
6191,21340,1.0
6191,8799,1.0
6191,11186,1.0
6191,18820,1.0
6191,20902,1.0
6192,19336,1.0
6192,17971,2.0
6192,11437,1.0
6192,20724,1.0
6192,15374,13.0
6192,15891,5.0
6192,17953,8.0
6192,12920,2.0
6192,17457,4.0
6192,14064,1.0
6192,17477,5.0
6192,14827,1.0
6192,11690,1.0
6192,20696,1.0
6192,20951,1.0
6192,8954,1.0
6192,19607,1.0
6192,9504,1.0
6192,17043,1.0
6192,20359,1.0
6192,10581,1.0
6192,20805,1.0
6192,20365,1.0
6192,13423,1.0
6192,14755,1.0
6192,19315,1.0
6193,20434,1.0
6193,18674,1.0
6193,21313,1.0
6193,10911,1.0
6193,13585,1.0
6193,15774,1.0
6193,10972,1.0
6193,15189,1.0
6193,14980,1.0
6194,18887,1.0
6194,9951,2.0
6195,15043,4.0
6195,10121,1.0
6195,10965,1.0
6195,19230,1.0
6195,7202,1.0
6195,18672,2.0
6195,10020,1.0
6195,9416,1.0
6195,20838,3.0
6195,17168,1.0
6195,16849,1.0
6195,16046,1.0
6195,14963,1.0
6195,19920,1.0
6195,12894,1.0
6195,18299,1.0
6195,9985,1.0
6196,11797,1.0
6196,7883,1.0
6196,12356,1.0
6196,12988,1.0
6196,16997,1.0
6196,18872,1.0
6196,9844,1.0
6196,11975,1.0
6196,8267,1.0
6196,11099,1.0
6196,14453,1.0
6196,12064,1.0
6196,16096,1.0
6196,15906,1.0
6196,15641,1.0
6196,20485,1.0
6196,9797,1.0
6197,7356,18.0
6197,20931,1.0
6197,9380,1.0
6197,15931,1.0
6197,15618,1.0
6197,17313,2.0
6197,13493,1.0
6197,15630,1.0
6197,17205,1.0
6197,20357,1.0
6197,8192,1.0
6197,14725,2.0
6197,15071,1.0
6197,20889,3.0
6197,19865,1.0
6197,10722,1.0
6197,16301,1.0
6197,20054,1.0
6197,20090,1.0
6197,9900,1.0
6197,13105,1.0
6197,12092,1.0
6197,17790,1.0
6197,20770,1.0
6197,8876,2.0
6197,20959,1.0
6197,9515,1.0
6197,18504,2.0
6197,13701,1.0
6197,11636,1.0
6197,8445,1.0
6198,16318,13.0
6198,15118,1.0
6198,7109,3.0
6198,14641,1.0
6198,20019,1.0
6198,19675,1.0
6198,16229,1.0
6198,16499,1.0
6198,9745,2.0
6198,21371,1.0
6199,8777,1.0
6199,17106,1.0
6199,12928,1.0
6199,18898,1.0
6199,11838,1.0
6200,16796,2.0
6201,13423,1.0
6202,14124,1.0
6202,16402,1.0
6202,8278,1.0
6202,12508,1.0
6202,7591,1.0
6202,20974,1.0
6202,11614,1.0
6202,20724,2.0
6203,18928,1.0
6203,13560,1.0
6203,10776,1.0
6203,20940,1.0
6203,17529,2.0
6203,7905,1.0
6203,19981,1.0
6203,18432,1.0
6203,19698,1.0
6203,8730,1.0
6204,7698,1.0
6204,17279,1.0
6204,15630,1.0
6204,16304,1.0
6204,19952,1.0
6204,13725,5.0
6204,17313,2.0
6204,16572,1.0
6204,15862,1.0
6204,20801,1.0
6204,13980,11.0
6204,13614,12.0
6204,18844,6.0
6204,20056,8.0
6204,17815,3.0
6204,18025,4.0
6204,16653,1.0
6204,9997,2.0
6204,15948,1.0
6204,19322,1.0
6204,13558,1.0
6204,11018,1.0
6204,12517,1.0
6204,12345,1.0
6204,21575,5.0
6204,8301,1.0
6204,17965,1.0
6204,7470,1.0
6204,19420,1.0
6204,7494,1.0
6204,9619,1.0
6204,14117,1.0
6204,11000,2.0
6204,9769,1.0
6204,16012,1.0
6204,17870,1.0
6204,9474,2.0
6204,11364,1.0
6204,15845,1.0
6204,20357,1.0
6204,11701,2.0
6204,10199,1.0
6204,16781,1.0
6204,14171,1.0
6204,18913,1.0
6204,16940,1.0
6204,7968,1.0
6204,11080,1.0
6204,10923,1.0
6204,8972,1.0
6205,8680,1.0
6205,13342,1.0
6205,19047,6.0
6205,15769,1.0
6206,20102,1.0
6206,17821,1.0
6206,10460,1.0
6206,16376,1.0
6206,10109,5.0
6206,13078,1.0
6206,10364,1.0
6206,18790,1.0
6206,18915,1.0
6206,19204,1.0
6206,18188,3.0
6206,16389,1.0
6206,14508,1.0
6206,12956,1.0
6206,7314,1.0
6206,19235,1.0
6207,21082,2.0
6207,16068,1.0
6207,21037,1.0
6208,9237,1.0
6208,11459,1.0
6208,7173,16.0
6208,11107,4.0
6208,11074,1.0
6208,8052,1.0
6208,13318,1.0
6208,16565,7.0
6208,6952,1.0
6208,20964,7.0
6208,16634,7.0
6208,12739,1.0
6209,13990,1.0
6209,19039,3.0
